en,fr,it,de,es,ko,kana
Ice Stone,Pierre Glace,Pietragelo,Eisstein,Piedra Hielo,얼음의돌,こおりのいし
Ride Pager,Appel-Monture,Chiamapassaggio,PokéMobil-Funk,Buscamontura,라이드기어,ライドギア
Beast Ball,Ultra Ball,UC Ball,Ultraball,Ente Ball,울트라볼,ウルトラボール
Big Malasada,Malasada Maxi,Malasada maxi,Maxi-Malasada,Malasada Maxi,큰 말라사다,おおきいマラサダ
Red Nectar,Nectar Rouge,Nettare rosso,Roter Nektar,Néctar Rojo,다홍꿀,くれないのミツ
Yellow Nectar,Nectar Jaune,Nettare giallo,Gelber Nektar,Néctar Amarillo,진노랑꿀,やまぶきのミツ
Pink Nectar,Nectar Rose,Nettare rosa,Rosa Nektar,Néctar Rosa,연분홍꿀,うすもものミツ
Purple Nectar,Nectar Mauve,Nettare viola,Purpurner Nektar,Néctar Violeta,보라꿀,むらさきのミツ
Sun Flute,Flûte du Soleil,Flauto solare,Sonnenflöte,Flauta Solar,태양의피리,たいようのふえ
Moon Flute,Flûte de la Lune,Flauto lunare,Mondflöte,Flauta Lunar,달의피리,つきのふえ
???,???,???,???,(?),???,？？？
Enigmatic Card,Message Mystère,Lettera segreta,Seltsame Karte,Nota Intrigante,괴상한카드,あやしいカード
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Terrain Extender,Champ’Duit,Fissacampo,Feldbeschichtung,Cubresuelos,그라운드코트,グランドコート
Protective Pads,Pare-Effet,Smorzaurti,Schutzpolster,Paracontacto,방호패드,ぼうごパット
Electric Seed,Graine Électrik,Elettroseme,Elektro-Samen,Semilla Electro,일렉트릭시드,エレキシード
Psychic Seed,Graine Psychique,Psicoseme,Psycho-Samen,Semilla Psique,사이코시드,サイコシード
Misty Seed,Graine Brume,Nebbiaseme,Nebel-Samen,Semilla Bruma,미스트시드,ミストシード
Grassy Seed,Graine Herbe,Erbaseme,Gras-Samen,Semilla Hierba,그래스시드,グラスシード
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Fighting Memory,ROM Combat,ROM Lotta,Kampf-Disc,Disco Lucha,파이팅메모리,ファイトメモリ
Flying Memory,ROM Vol,ROM Volante,Flug-Disc,Disco Volador,플라잉메모리,フライングメモリ
Poison Memory,ROM Poison,ROM Veleno,Gift-Disc,Disco Veneno,포이즌메모리,ポイズンメモリ
Ground Memory,ROM Sol,ROM Terra,Boden-Disc,Disco Tierra,그라운드메모리,グラウンドメモリ
Rock Memory,ROM Roche,ROM Roccia,Gesteins-Disc,Disco Roca,락메모리,ロックメモリ
Bug Memory,ROM Insecte,ROM Coleottero,Käfer-Disc,Disco Bicho,버그메모리,バグメモリ
Ghost Memory,ROM Spectre,ROM Spettro,Geister-Disc,Disco Fantasma,고스트메모리,ゴーストメモリ
Steel Memory,ROM Acier,ROM Acciaio,Stahl-Disc,Disco Acero,스틸메모리,スチールメモリ
Fire Memory,ROM Feu,ROM Fuoco,Feuer-Disc,Disco Fuego,파이어메모리,ファイヤーメモリ
Water Memory,ROM Eau,ROM Acqua,Wasser-Disc,Disco Agua,워터메모리,ウオーターメモリ
Grass Memory,ROM Plante,ROM Erba,Pflanzen-Disc,Disco Planta,그래스메모리,グラスメモリ
Electric Memory,ROM Électrik,ROM Elettro,Elektro-Disc,Disco Eléctrico,일렉트릭메모리,エレクトロメモリ
Psychic Memory,ROM Psy,ROM Psico,Psycho-Disc,Disco Psíquico,사이킥메모리,サイキックメモリ
Ice Memory,ROM Glace,ROM Ghiaccio,Eis-Disc,Disco Hielo,아이스메모리,アイスメモリ
Dragon Memory,ROM Dragon,ROM Drago,Drachen-Disc,Disco Dragón,드래곤메모리,ドラゴンメモリ
Dark Memory,ROM Ténèbres,ROM Buio,Unlicht-Disc,Disco Siniestro,다크메모리,ダークメモリ
Fairy Memory,ROM Fée,ROM Folletto,Feen-Disc,Disco Hada,페어리메모리,フェアリーメモリ
